comment,label
"Демократ, демократия сыдырмакшы ма?",0
Ермұрат бұрыннан танымал сыилы адам мен ана. Нұргүл қарындасқа сұрақтарына риза  болдым,0
Жарайсың Ермұрат Бапи мырза . Еңбегің жансын ! DAT газеті ғұмырлы болсын і,0
Журналис қыз өте ұсақ сауалдар қоиды,0
"Әйелдерге қатысты ұстанымыңыз өте орынды, әйеліне зорлық-зомбылық жасайтын азғана еркектер үшін бүкіл еркектерді еркектік құқығынан айыратын, әйелдеріне тәуелді, жалтақ ер азаматтарды жасау кімге керек? Жасық еркек Отанын, отбасын қорғай алмайды. Әйелдердің де бәрі жақсы емес қой, тиран әйелдер де толып жатыр. Қазақша көкдолы, көкбет, бетпақ деген ұғымдар кімге қаратып айтылғаны белгілі ғой. Заң екі жақтың да құқығын теңдей қорғауы тиіс. Ал әйелдерін ұрып-соққан,  өлтірген, азаптағандар үшін қылмыстық кодекс бар ғой. Қазақ отбасы патриархаттық құндылықпен өмір сүреді. Әке, ата, аға деген қасиетті ұғымдар. Ертең матриархаттық қоғамды құратын болсақ қазақ отбасы құритын болады.",0
"Әәәәәә, әәәәә, әәәәә...",0
"Ермурат ,  егер    акенин   бедели    болса    баланын    алдында ,  наоборот     баласы   акесин      тарбиелеп    жаткан    семьялар    канша ,   причем    акесин    урып ,    сабап     тарбиелеп    жаткан     семьялар      канша.",0
"Бапи аға халыққ шын жаны ашитын, әрі білімді қазақ!",0
"Мынау  ауырып  тұрған адам  болса  ,  ауырмай  тұрған  адам   қандай  болады  . Мен  мына  кісіге  сенбеймін  . Сізге  сәттілік тілеймін   Нүргүл  ханым  .",0
"Жаңа Қазақстандық билік   ""қаңтар  қанына  ""  қолы  білегіне  шейін  малынған ,  халықтың  қанын  табанымен  таптаған,  ескі     Қазақстанның  аманатын. астыртын.  арқалаған   қытайшыл ,  зымиян  билік.... !!!!",0
Парламентте отырғандар босқа отырсыңдар ештеңе жасай алмайсыңдар тоқаевті кетірмей елдің ақшасы жеу үшін отырсыңдар ...,0
"Нүргүл жарайсың!
Аға журналисті састырдың",0
акамнын ангимеси озгериптигой,0
"Мына журналистің, санасы өте төмен екен.",0
"Азатықты қолдаймын, бірақ мына журналис қыздың, ұшқалақтанып, сөзді қайта қайта бұзып, сөзді аяғына дейін тыңдамауы, сондай жиркенішті көрінеді екен. Осы  қызға өзің осы сұхбатты қарап, осыдан сабақ ал деп ақыл берер едім. Кішкене сабырлы, көрегенді болу керек.",0
Ермурат Бапи  сандырақтап  кетті биліктен қорқып дірілдеп отыр!!! Иллюзиялық құбылысты айтып адасып кетті!!! Ешқандай әлеуметтік проблемалар шешетін Заң қабылданған жоқ!!!?,0
"Журналист Нұргүл қарындасымыз нағыз өз ісінің маманы екен. Бапи ескі , жаңа Қазақстан деп елді адастырып өзін халықтың алдында данышпан санап отыр. Орысша айтқанда Переобулся на ходу деген осы ғой , бірақ әлі де жауап берер сарымы бар ринаты бар маска шешіледі алда…",0
Бапи не өзгерді? Халықтың құлағынан теуіп жүргенің бе?,0
"Бұл кісі кеше ғана тв дан көрсетілген  ""Көреміз"" бағдарламасын көрсін! Сонда қазақтың ""ер азматы"" мас қалпында тыр жалаңаш шешініп, 2- ші сыныпта оқитын өзінің Туған қызын да шешіндіріп, астына салып жатқанда, 6-сыныпта оқитын ер баласы үстінен түсіп, қарындасын құтқарып қалғанын көрсін! Ондай шал және жас ""ер азаматтар"" көбейіп кетті! Бұл әйелін ұрғаннан да бетер сорақылық! 
Депутат осындай ""ер азаматтарын"" тыйсын да , сосын азаматтарын ақтай берсін!",0
Аға қалайсыздар.Халық талап етеміз саяси белсенділіерді босатыу керек.Соны парламент мәжілісінде көтеріңіз сіздерде ғана үмітіміз бар . Депутаттарға үндеулер жасаймыз.,0
Әбден түлкі болып бітіпті өзі ай ай ай,0
Кашан кошенинаттарын озгертеди,0
"Билікті текетіреспен жеңе алмайсың ол анық. Аузыңды ашсаң абақтыға тыға салады. Бізде оппозициялық сауатты партиялар жоқ, белсенді қоғам жоқ әсіресе қазақтілді. Жеке жандар бар, бірақ оларды қалай жаншып жатқанын көріп отырмыз. Сонда не істеу қажет. Білімді, сауатты көтеріп сол билікке еніп іштен шалу қажет деп ойлаймын. Бастысы берік ұстаным болса болғаны.",0
Әкең келатыр деп айтса бала айтат соттатып жібереміз дит та,0
Депутат батпақтады,0
"Жақсы жаңалықтарды оқымайды, қара бояумен жазылғанды ел оқиды деген депутаттың сөзіне келіспеймін! Ылғи негативтен ығыр болдық! Жақсы хабар, жақсы өзгерістерді тосып отырамыз билік тарапынан! Жаныңды ауыртатын келеңсіз жағдайлар қоғамда жетіп артылады! Бірақ анау ұрлықпен ұсталды, анда халық наразылығын білдіріп, жиналды дегеннен басқа ештеңе жоқ деуге болады! Ал әлеуметтік өзгерістер болып жатыр деген уәжге айтарым, қымбатшылықтан ,баға көтерілуінен басқа өзгерісті көріп отырған жоқпын! Жекеменшік кәсіпорындарды меншік иесіне емес, тариф көтеру арқылы жөндеп, ұстап тұрмақшы! Сол ма әлеуметтік өзгерістер деп отырғаны?",0
"Қызым жараисың, депутаты біраз қыздырдың!",0
"Бапй мырза сізге дапутаттың шәйі бойыңызға
сіңген екен",0
"Ермұрат аға, жүйенің ішіне кіріп, жалтақой болып бара жатқан жоқсыз ба?....",0
Ойлаймын ойлаймын ойлаймын десе бөды су аяғы қурдымға кетти дей бериңиздер,0
Табаныңның бүрі жоқекенғои таиғанақтап тұрсың кім екенің белгілі болды,0
"Азаттық радиосы біздің қоғамға, бұқара халыққа қажет! Нағыз тәуелсіз журналистика мен баспасөз нышандарының көрсеткішін көрсетіп отыр мына Азаттық! Азаттыққа Азаттық!",0
"Нұргүл сұрағыңыз өте орынды, тығырыққа тіреп тастайсыз!",0
Журналист қызымыз отбасы заңына тіреліп қалды әкелерді сүміреиткенде мемлекетке паида келе ма? Беибіт күнде еркектің қадірі аздау болатыны түсінікті,0
"Журналистерге, Рақмет!!! Сіздердің бар жаңалық, шындық айтылады. Алға!!!",0
Туры сұраққа тыпыршып қалды таза емес өтірікші маска киуге тура кепті сағанда....,0
Общем азаттық неготив жазады және оны ақтап отыр журналис.,0
"Қанішер,қантар қасапшысын қолдап келіпті Бапи.",0
Дұрыс айтасыздар. Тек қана кемшілік айтып халықтың патриоттық сезіміне жоғалтып бара жатырмыз.,0
Ермурат Бапи Ринат зайытов тура бетке аитады сенемыз,0
"Тайм-код қойыңыздаршы, өтініш! Тайм-кодсыз видеоны қарау қиын...",0
Bapi qudyng. Mindet etpe. Maqtauga miqtaj bolyp qapsyng goi bishara.,0
Bapi sandaldyng!,0
Bapi auzyngdy japsh. Bilikti maqtabatqan bilikting ozining tele arnalary jetip artylad!,0
"Осы кісі неге арыктамайды, денсаулыгы бірден жақсарар еді.",0
"НҰРГҮЛ ХАНЫМ! ЖАРАЙСЫЗ! АҚ РЕТ КӨК ТЕР БОЛДЫ ЕРЕКЕҢ
БАПИДЫҢ ШАРУАСЫ БІТКЕН ЕКЕНІНЕ КӨЗІМ ЖЕТТІМ!",0
Бати дұрыс,0
Жалпы бөтен ойлы адамды билік маңына жолатпайды. Ондай адамдар не түрмеде не шетелде болады,0
"Ермұрат ағай депутат болғаннан бастап жеке ойының өзгерген сияқты болып көрінеді маған. Яғни, ""системаның"" адамы сияқты сөйлеп барады. Президентті сынамай ақ қойыңыз, бірақ ол да адам ғой, жәй ғана сұрақ қоюға болады ғой.  Мысалы, 20 000 ""террорист"" қайда деген...

Сонымен қатар, бірнеше жыл оппозицияда болған кезімде ешқандай пайда келтіре алмадым деген сөзіне келіспеймін. Менің ойымша кез келген оппозициялық қозғалыс қоғамда альтенативті көзқарас тудырады. Яғни, қоғамның рухани дамуына көп септігін тигізеді",0
"Мен,   мен  ,дегендерді де  азаттық  бір  сілкіп  алатыны ай ,қорықпай  азаттыққа келген  Ермурат  агамызгада  рахмет",0
"Революция керек , басқа жолы жоқ, ұрпақты ойлау керек",0
"Ермұратта малтасын езе бастады, бұлардыңда шамалары белгілі бола бастады",0
Неге халыкка пайдасы бар зан шыгармайсындар?,0
Кандай акшаны кайтарып жатырсындар кулкимди келтирмеш,0
"Ой-әй! Бапиде популярный попилист болып кеттіми . Елді жұбатып сөйлеп қояды әйтеуір,",0
ДЕНСАУЛЫҒЫҢЫЗДЫ КҮТСЕҢІЗШІ.,0
ТҰСАУ САЛЫНДЫ МА?,0
"Ереке,менің байқағаным жауаптан көп жалтардыңыз.",0
Ескі жаңа деитіндеи ештеңе жоқ өзгерген дүние жоқ бәрібір,0
"Оттаған әңгіме. Билікпен, халық мәмілеге келуге даиын. Биліктің халықпен мәмілеге келуге құлқы жоқ. Отыз жылдан астам, халықты қанап келген билік, өзінің оилағанын істеп келді. Енді оны, өздері аитпақшы, жаңа Қазақстан ары қараи жалғастырмақшы. Өиткені мұнда, үлкен бас айналдырар, қаржы барғои. Қазақ аитпақшы, алтын көрсе періште жолдан таяды деген әңгіме.",0
БИЛІКПЕН ХАЛЫҚ ҚАЗЫРҒЫ ЗАМАНДА ӨМІР БАҚИ ЖАҚЫН БОЛМАЙДЫ.,0
Соңында журналист қыз шектен шығып кетті,0
АҚа,0
Ьапи МЫРЗА  ЖАРАЙСЫН..ЖАНАГЫ РЕДАКЦИЯДА ЖУРГЕН ЖИГИТТЕРГЕ ЖАРДЕМ ЬЕРИП ЖУР....МАДЕНИЕТ МИНИСТРИ  АКПАРАТ МИНИСТРИ   БАПИ МЫРЗАНЫН  ..РЕДАКЦИЯСЫНА АКША БОЛИНДЕР..  ХАЛЫКТЫН СОЩИН СОЙЛЕП ЖУРГЕН  БАСПАСОЗ..АКША АУДАРЫЛСЫН,0
Менің ойымша президентті сынау - халық алдында жаңа Қазақстанның ескі Қазақстаннан айырмашылығы бар екенін көрсету,0
"Өсі журналистерде, ЭТИКА ЖОҚ! Сізге конақ келет, сіз шақырасыныз, неғе сіз подготовка істемейсыныз? Сіз антижурналистка! Неғе десен, реального вопроса  сізде болмады! Пример берите с передачи Эльмедия! Бапий дүрүс айтып өтыр, сіздің Нургуль  вопросына. Бапийға айтуға мүнкін бермедініз. Сенің де әкен бар, атан бар, аған бар шығар сөздін мағанасы сонда, өсыған кельтірді сенін КОНАҒЫН!? Передачу вела отвротительно........",0
БОРАТСТАН !!!,0
Осындай сөздер НұрПрезидент қылатын,0
Жақсы жаңалықтар үшін хабар арнасы бар ғой,0
Бір-екі жылдан кейін ескі мәжіліс депутатынан айырмашылығы қалмайды,0
"Керсінше, еркін азаматтар ғана отанын қорғайды",0
Бәрі демократияны сырып қоя тұрудан басталады...,0
"Ереке, мен-Мырзатай Берекет Аманкелдіұлы, өтінішіме қашан жауап бересіз, әлі көп күтемін ба?",0
Бапи бул жерде дурыс емес азаттык шындыкты айтады эркашанда,0
"Депутат мырза!! Мынау теріс ағымдар мен қара жамылған кыздарға заң қашан шығады??? Көше толған шолақ балақ қаба сақал, қара жамылған кыздар толып жұр??  Ұрпақ тағдыры не болады!?",0
Жургызушы депутаттын созын болме,0
"Еркін емес,  бойдақ - байсыз жүріп қалдым деңіз, байға тиіп бақыттың бар екеніне көзім жетті деңіз....",0
"Бапи мырза популизмды қойып,тікелей заң шығару жұмысымен айналысыңыз",0
Жуналистке әңгiме жоқ,0
Нұргүл қарындасым аман болыңыз! Сіз мықты журналистсіз. Рахмет сізге!,0
"Еееее,ааааа,мээээээ дей бермей демалшы",0
"Қазақстанда еркектердің рөлі басым болып отыр,содықтан қыздарды тұрмысқа беруге қорқады. 40- жасқа келген қыздар бойдақ жүр.Әйелдер неге ащулы, еркектер балларын асырауға шамасы жоқ! Қазақстанда азаматтар жұмыссыз,жұмыс орын ащыңыздар. Әкелердің сүмірейуі мардымды жұмыс жоқ.Дұрыс тәрбие, еңбеңақы керек,сол мәселені шешіңіздер! Әйелдің талабы осы. Қыздардың ажырасып үйіне балларымен әкесіне келіп жатыр, баллары жетім қалып отыр. Еркектердің қолыда КҮРЕК ЖОҚ! Журналист ханымға рахмет!",0
Жақсы сұхбат болды.,0
БиликтинКариннин адамы.  Бапи коя койшы,0
Бапи кокемау сизде аргы бетке отип капсызго,0
Сайлау адил откен жок.   2029 Дейн осылай. Баягы жартас Сол жартас болып халыкомир суреди Жумыссыздык   Жакишев сиякты Президент келмек озгерис болмайды,0
"Ереке  халықтың үмiтi үзiлген ,толко жоқ  ,проблема бастан асады. Не шештиндер халық ушин? Думанды қорғай алмадындар.....тб...",0
Колдарынан ешдене келмейди утилмен первичка сол куйынде калади акша кайда кетип жатыр блмейсиндер тек отырип сайрап мийди ашытканан баска ешдене тек алдау такырип,0
Азаттықтан шындықты білеміз. Хабардан бәрі жақсы көреміз. Бапи екі жаққа жұмыс істейді. Халық өзі біледі не қарайтынын. Шетел шетел дей бермей расей пропагандасын тоқтатсын,0
ДепутаттарТокаев Каринге жалтактайды Халыкпен бирге болындар халыктын талап тилегин жеткизиндер биликкеЖалтактамаандар биликке,0
ДЕПУТАТТАРДА ЕРКИНДИК ЖОК БОЛЫП ТУРГОЙ .ПУТИН ОЛТИРЕМ ДЕЙТИН БОЛАР .,0
"Бапи мырза, Қазақстанда сүмрейіп түрған ЕРКЕК ЖОҚ! ӘЙЕЛДЕРДІ балларымен еркектер тастап кетіп жатыр. Әйелді ұрып өлтіріп жатыр. Екінші рет,үшінші рет үйленіп кетіп жатыр,баллар жетім қалып жатыр.",0
Рас билікте жексұрын шерхан мұртазаның туыстары әлі отыр не өздері істемейді не өзге істетпейді жегендері тендр тықандары мектепке Астанадағы атын тықпалау айналайындар ау бір білім саласына сіңген еңбегі жоқ тексіздің атын қалай беріп жатсыңдар масқара ғой.,0
"Я Ассалаумағалейкумдер  Көпшілік Қара Орман Халқым. Бәріңізге Бір Сәлем.  Мен Осы Депутат   Ермурат  Бапи мен Азаттықтың Журналисіне Берген Сұқпатын Тыңдап Шықтым  менің Байқағаным  , менің Көзімнің Жеткені.  Өте Жақсыт    Сұқпат  болды.    Сұрақ Қойып Отырған Журналистте,  Жауап  Беріп Отырған  Депутатта.  Өздерінің  Жұмыс  бабын Пайдаланып  Этикадан Шығып Кетпиік.  Этикадан Шығып Кетеміз Деп  Қоғамның,  Елдің,  Мемлекеттің,  Халықтың Алдындағы   Жауаптылығымызды  бір Сәтке Болса Да Есімізден  Шығармайық  Деп.  Заң  Қабылдау Барысында  Да  Ойларына Келіп Жүрген  Сұрақты Айқындап Алғысы  Келді.  Бұл Өте Дұрыс Шешім.  Осындай  Отырыс  Пікірталас Болған  жағдайда Ғана Заң Дұрыс   Қабылданады.   Назарбайевтың  Кезінде Қаншама  Заңды Өзгертті.   Халқымыз  Сол Заңдардың Құрбаны Болуға Шаққалды.  Менің Ойымша Заң Қабылдану Керек.  Бірақта  Әкенің Орынын, Әке Тәрбиесін, Ата Тәрбиесін Ұмытпауымыз  Керек.   16- ғасыр Өмір Сүрген Қазақ Халқында  Ата  Көрген Оқ Жанар, Ана Көрген Төн Пішер деген Қасиетті  сөз Бар.  Халқымызда  Ел басына Қиын Қыстау Келіп Жау Шапқан Кездет  Жауына  Қарсы Тұратын  Ер Азаматтар Болмаса   Пішкен Тонды Киіп жауға  Қарсы Шақпаса.  Пішкен Тон Қандай Кәдеге Жарайды.  Сондықтан  Ата Мен Әкенің  Ұрпақтың  Өмірі Бірінші  Орында Тұрған. Әкенің Орынын Жоғалтып Алмайық деп Айтып Отырған     Депутат    Бапи Мырзаның  Сөзі Осындай Дұрыс  Мағанада Айтылды Ау Деп Ойлаймын.",0
ХАЛЫҚТЫҢ БАЛДАРЫН ТАРТЫП АЛАТЫН ЗАҢ ҚАБЫЛДАП СОЛ ЗАҢДЫ ҚОЛДАДЫҚ ДЕ ЕЙШІ.  АТА-АНАДАН БАЛАНЫ ТАРТЫП АЛУ АТА-АНАНЫҢ ҚОЛЫН Я АЯҒЫН Я БАСЫН БОЛМАСА БӨЛШЕКТЕП ШАУЫП ТАСТАҒАНМЕН БІРДЕЙ. СЕНДЕР ҰҚТАП ЖАТҚАН ШЫҢҒЫС ХАНМАН КӨШПЕНДІ ЕШКІМГЕ ҚҰЛ БОЛМАҒАН КЕЗІНДЕ БҮКІЛ ӘЛЕМДІ ДҮР СІЛКІНДІРГЕН ҚАЗАҚТЫҢ РУХЫН ОЯТЫП АЛАМЫЗ ДЕП ОЙЛАМАЙСЫҢДАР МА?,0
ХАЛЫҚТЫҢ БАЛДАРЫН БАРТЫП АЛАТЫН ЗАҢ ҚАБЫЛДАП СОЛ ЗАҢДЫ ҚОЛДАДЫҚ ДЕ ЕЙШІ.  АТА-АНАДАН БАЛАНЫ ТАРТЫП АЛУ АТА-АНАНЫҢ ҚОЛЫН Я АЯҒЫН Я БАСЫН БОЛМАСА БӨЛШЕКТЕП ШАУЫП ТАСТАҒАНМЕН БІРДЕЙ. СЕНДЕР ҰҚТАП ЖАТҚАН ШЫҢҒЫС ХАНМАН КӨШПЕНДІ ЕШКІМГЕ ҚҰЛ БОЛМАҒАН КЕЗІНДЕ БҮКІЛ ӘЛЕМДІ ДҮР СІЛКІНДІРГЕН ҚАЗАҚТЫҢ РУХЫН ОЯТЫП АЛАМЫЗ ДЕП ОЙЛАМАЙСЫҢДАР МА?,0
"Олай жазбаңдар шал демей осы кісі емеспа шырылдап жүрген , 
Сендерге кім жағады Бапи Ағалар аман болсын 
Әлі талай асулардан асамыз",0
Депутаттарды халыкты ешким оиламаиды.,0
Қазақстанда ешбір өзгеріс жоқ керісінше қыспақ күшеиді қазақтың бетке ұстар азаматтарын ұстап қамау ғана ел қымбатшылықтан зардап шегуде Тоқаевтан толк жоқ,0
"Журналист сұрақты езіп айта берді спикер нақты жауап бермеді, журналистің отбасы туралы заңға қатысты сұрағына қарап азаттықтың түпкі ниеті расында отбасының берекесін бұзып елді бұзып тұрақтылығын бұзума деп қаласың, әйелін ұрған адамға отбасы туралы заңсызда басқа заңмен қылмыстық немесе әкімшілік жаза беріледіғой, әйелін өзінен төмен көретін санасы төмен еркекті заңмен түзей алмайсың егер оның рухани тұрғыда өсіп саналы азаматқа айналмаса",0
Демократя  деп  шектен шыққан   дұрыс  болмайды  ата дәстүрін  оилау қажет шығар,0
Мына маймыл не деп отыр,0
"Кызым Тілшіжан: Ермурат Бабій  мырза ,Теріс созі жок Тэбйгат зандылыгына сай соз жонін саптауда, Елгеде, Жергеде ўйлескен , зандылыка сай Зан кабылданганы дуыс,",0
"Азаттық  неготиф  коп
жазса. Қоғамда  неготиф  коп. деген. Соз
Егер  қоғам. өзгерсе
Азаттықта  өзгерер  мүмкін.  Бапи. коп. Сипақтатпа",0
ОСЫ  ЫҢЫРСЫҒАН ШАЛДЫ  ӘЛДЕ  ҚАНДАЙ  ҚЫЛМАҢДАРШЫ..ЖОҒАЛСЫНШЫ  ӘРІ,0
Ай әй Ереке Ереке...,0
"Жақсылықты қөрмедік, сайқализмды қөріп жұрміз, не жақсылық болды халыққа? Айтыныз!! Әлі біздің балаларымызды соттап жатыр, семіз қөттерің сақтап қалу үшің, ,неге мылжын әнгіме, ал нәтиже жөқ, Бапи  мырза. Сендердің айлықтврын жақсы, ал біз 50-70мынға жетпеседе жұрміз, ұят,айлықтарынды азайтындар, сосың қөреміз",0
"Оййй,қалай-қалай секіреді.",0
Бапи жарайсың,0
Жарайсыз ага,0
Нургул ханымга дауыс котерме Бапи таяк жейсын.,0
ермұрат бапый мырза мен сізге өте керемет баға беремін сізді жақсы бағалаймын алған бетіңізден қайтпаңыз сізге алла разы болсын деніңізге саулық басыңызға амандық тілеймін отан үшін қалық үшін аман жүріңіңіз назарбайовтарды түп түқйанымен құртып тыныңыз алға қазақстан,0
апамдікі қыртылдақ тотыра құй деген осы,0
"Бапи мырза Тонкаев болсын баска президент болсын , сынауга мындеттысыз. Президентты жактай беру мактан ету Ол, ескы Казакстаннын котжалагышына айналып кайтадан келу. Ойлану керек шыгар сызге алдеде.",0
Калай болғанда да ескінің аты ескі  жаңашыл емес өйткені кәрі арі артқа  жалтақтап билікпен бірікты жас реформаторларды  тамырынан  шауып тастап отыр билік шынын аитканда депутаттар сөзы жәи аңгыме болып калды  тамырланган жемкорлыкка  күш жок,0
баяғыда ерте заманда біреу айтыпты бәлдіру бәлдіру бәрі өтірік деп,0
Вставкэні  койманызші ! Аел  келіншек болмасын  отбасы мәселені  түсінбейді.,0
"Азаттықтың аты Азаматтық, Нұргүл қызыма мың алғыс. Елмурат Бапи бауырымды шақырып сұхбат алғаныңа.Парламент те де шырылдап жүргендер бар .Мен Елмурат Бапи солардың қатарына қосар едім.",0
Аке кабагын шытып сес корсетпесе тартип Болу мумкин емес,0
"Ермурат елге Кажегельдин және  Рыскалиевты ,Аблязов ,қайтару керек ,,,,",0
"Сен Журналист Сенин акен болдыма алде некесиз Туган боларсыз 
Ермураттики.дурыс",0
"Азаттык  финансируется  западом,так  что  не  о кокой  независимости  и  речи  нет.",0
"Сонымен неге бұл заң еркектердің мәртебесін төмендетеді деп ойлайтынын айтпады, сұрақтан қашып, ашуланып.  Депутатқа өтіп, беделінен айырылатын болды, бастығына жағамын деп, өзін жоғалтты",0
ҚОШАНОВТАН   КОРОНОВИРУС   ЖҰҚҚАН  . АМАН   БОЛ.,0
Бұлардан қайыр жоқ. Бйлікке депудаттардың сөзі өтбейді. Қазақстанды тек 1 адам ғана басқарып отыр. Тоқаев не айтса сол болады. Сондықтан параламенттік басқару жүйесіне өту керек,0
Жүргізуші керемет!,0
"Ойбуй, адам қалай өзгереді, депутат болғасын",0
"Мына қыздың әкесі барма екен өзі ,тәрбие көрмеген журналист сияқты ғой ,көзі бақырайып шашып отыр Ерекеңе қарай .",0
Бос соз бос ангиме ештене озгермиди. Енди халкымды отыз жыл алдаисындар,0
"Нұргүл қарындасыма мың рақмет,  Бапи алаяқтың бетпердесін шешіп берді! Бапи шын әйелдерге жаны ашыса нақты ұсыныс айтып, тездетіп қабылдау керек еді Заңды, сондай сайқымазаққа айналдырмай! Серік Сапарғали",0
Бапи мырза қай оппозицияда болғанын айтып отыр. Ойыншық оппозицияны айтады ма?,0
Ермұрат  мырза   сізге   өтініш   халық   атынан   өз  атымнан  мына  президент   тоқаипқа   импичмент    жариялап   президенттік    лазауымынан   аиыруды   сұраиды   қазақ   халқы   дұрыс   демократиялық   мемлекет    құратын   уақыт    келді   сізді   қазақ  елі    жүз   паиыз    қолдаиды   тек    қорықпаңыз    халық   тұр   артыңызда    өзгеріс   жасаңыз   тарихта    қаласыз,0
"Ереке,БАПИ,жарайсыз,мыктысыз,!Б!р кадам алга,  еки кадам артка журип,Алга баса бериниз,Сизге сенемин!!!",0
"Әй, Бапи! ""Қазақи тұрғыда қазақ қатынын аптасына бір рет ұруға рұқсат"" - деген заңға  нақты ұсыныс жасасаңшы, міңгірлемей! Серік Сапарғали.",0
"Баяғы жартас - сол жартас!
Өзгерген ештеңе жоқ.
Сол баяғы күйсеу!",0
"Қәзір Қазақты - Ашкөздер, Тойымсыздар, Қанаушылар билеген Заман ғой!!!",0
Көздері ашық көкірегі ояу жансыз ғой қоғам белсенділерін неге қорғамасқа қара халық көріп отыр ғой бассыздықты неге ДУМАНға басқада саяси тұтқындарды босату туралы неге атсалыспайсыз,0
"Қәзір Мемлекеттік - деген жоқ қой.
Қазақты қанаушылардың жеке амияны ғой!!!",0
"Бапи былжырақ, псевдо-опозиция !Депутат болып халықтың мүддесін емес өкіметтің мүддесін қорғау,  үшін парламентке барған адам ! Ермұрат қаншаға сатылдың ?",0
"Әкеңнің ролі түгіл ертең қарама қаршылық сонда көреміз,азаматтардың рольі жоғары тұру керек,әке силаған аға силааған,іні ,жар силаған ұлттық қасиетімізді жоғалтпауымыз керек ау.",0
"Нұргүл ру, ру дей бермеш",0
Журналистке дұрыстап дайындалып келу керек.,0
Биліктің адамы ғой бұл ағамыз.!,0
Бекболаттың орнына Ринат келді ма десем Ермұрат келген екен ғой бетбақтанып,0
"Депудат болғалы бері былшыйып семіріп алыпты,әрине жегені алдында,ішпегені артында,ай сайын миллиондаған ақша құйылып жатса,шын ниетімен халықты ойлап отырған Бапи жоқ.Әдемі сөйлеуді ғана біледі.",0
"Әдемі сұқпат!
Нұргүлдің сыйпай қамшылағанына Ерекеңдей тәжірибелі журналист шырылдамай жауап беруіне болар еді…ал кез келген қазақстан азаматы ұлттың тұтастығы мен мемелекеттің қауіпсіздігі үшін жауапты! Ал, кез келген елдің ата заңы шынайы салтанат құрмаса , әділдік орнмаса ол елдің болашағы бұлыңғыр…",0
"Бапи қазір жамандап отырған ЖСДП деген биліктің жасанды партиясының Саяси Кеңесінің КӨП ЖЫЛҒЫ МҮШЕСІ екені кейінгі кезде белгілі болды. Мен Бапиға Бақылаушылармен кездесуде тұра сұрақ қойдым: ""Біз Сізді тәуелсіз журналист деп жүргенбіз. Сонда Сіз ЖСДП Саяси Кеңесі мүшесі ретінде айлық алдыңыз ба?"" - деп сұрадым. Бапи міңгірлеп, бұлтақтап ""алған жоқпын"" дегенге келтірді... Мен оған сенбеймін! Серік Сапарғали",0
"тоқаевтың саясатты атқарып, Ингадан сайлауды ұрлап кетті. нақұрыс мәжілісмен!",0
"Ераға халық үшін, ел үшін алға! Бақытжан Базарбекпен бірге күрес. Екеулеп ащы шындықты айтатын депутаттарды жинасаңдар сонда бәрін жеңуге болады.",0
"Пікірді сұхбат беріп отырған адамның жеке басына емес, қойылған сұраққа, көтеріліп отырған мәселеге байланысты айтылғаны дұрыс - деп ойлаймын.",0
Жаңа мәжіліспен ескі мәжілістің айырмашылығын көріп тұрған жоқпын,0
"Екі қайықтың басын ұстаған суға кетеді деген,екі патшалыққа бірдей қызмет ете алмайсыз Ермұрат Бапи мырза,ескіге жалтақтауды қойыңыз,сонда барып жаңасы орын алады",0
Ермұрат саған үкіметке жазған хаттфминистрлер үйіңің алдында тапсырып едім ғой неге парламентткөтермедің болып жатқан апатардвңалдвн алу ушін үкметке министрлерге ертерек ескертіп отырдым парламенке тікелей сізгебе хат жазғам,0
"Ермұрат бапидың  пікірін толық қолдаймын, әйелдердің де ұнамсыз қылықтары, әрекеттері баршылық қой, тәк болмаса болмайды ғой",0
Мынандай адам қалай журналист болып отыр. Тәрбие көрмеген адам осындай брлады.,0
Ермұрат аға сізге ризамыз!,0
Ескі Қазақстанда оппозици онер жаңа Қазақстанда билік құйыршығы болдың билікке жақындағасын.,0
"Журналисттер мынадай сауал қойыңыздаршы министрлерге, әкім қараларға, немесе вице министрлерге,                                                                            -Халыққа тиімді бір өзгеріс жасаймын деп бастама көтергендерге президент жоқ, олай болмайды, ескі жүйені өзгерпеңдер деп тосқауыл қойған факт бар ма екен,..",0
"Журналист қызға сөз жоқ, Алла екі дүниеде жүзіңді жарық қылсын",0
Көне  қазақыстан дей бермей жаңаша көз қараспен қарап сол үшін жақсы жасай беру керек  істей алмаған жұмыстарды көне қазақстан деп айтуға оңай,0
Бұл бір халықтың қамын жеп жүрген деи сөилеиді екен өзінен ұялса қайтеді,0
Не деген адамсың,0
Сұрақ нақты жауап берші,0
Елмурат аға сіздің елге ден жан ашырлығыңыз жүз пайыз тұрам,0
Бізге жат ағымдар демократияның желеуімен емес диктатураның ықпалымен кірді Бапи мырза.,0
Топайка алға,0
Қазақстандағы ең үлкен қуыршақ театры ол Қазақстан Республикасының парламенті,0
"Ассалаумағалайкум, Ермұрат ағамызбен, қалай кездесуге болады, байланыс телефон нөмерін алуға болады?",0
